time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,red,green,blue,alpha
2021-11-19 13:54:06.315708,24.75,102019.15,29.16,-57.63,-4.08,0.10,8.99,0.04,-0.15,-0.03,104,46,32,28,106
2021-11-19 13:54:06.795723,24.75,102017.92,29.16,-57.53,-4.08,0.09,8.94,0.04,-0.15,-0.03,195,47,32,28,106
2021-11-19 13:54:07.275721,24.75,102016.96,29.13,-57.45,-4.07,0.13,8.98,0.04,-0.15,-0.03,159,47,32,28,106
2021-11-19 13:54:07.754855,24.75,102017.60,29.13,-57.50,-4.09,0.11,8.97,0.04,-0.15,-0.03,98,47,32,28,106
2021-11-19 13:54:08.235042,24.75,102020.39,29.13,-57.74,-4.07,0.13,8.96,0.04,-0.15,-0.03,100,47,32,28,106
2021-11-19 13:54:08.715695,24.75,102018.62,29.15,-57.59,-4.06,0.15,8.94,0.04,-0.15,-0.03,160,47,32,28,106
2021-11-19 13:54:09.195752,24.74,102017.48,29.13,-57.50,-4.07,0.13,8.98,0.04,-0.15,-0.03,132,46,32,28,106
2021-11-19 13:54:09.674909,24.75,102017.66,29.11,-57.51,-4.07,0.13,8.96,0.04,-0.15,-0.03,100,47,32,28,106
2021-11-19 13:54:10.154971,24.75,102019.91,29.11,-57.70,-4.05,0.15,8.95,0.04,-0.15,-0.03,122,47,32,28,106
2021-11-19 13:54:10.634833,24.74,102019.32,29.15,-57.65,-4.07,0.13,8.95,0.04,-0.15,-0.03,107,47,32,28,106
2021-11-19 13:54:11.115610,24.75,102018.46,29.19,-57.58,-4.08,0.15,8.94,0.04,-0.15,-0.03,142,47,32,28,106
2021-11-19 13:54:11.594765,24.74,102016.68,29.19,-57.43,-4.07,0.12,8.99,0.04,-0.15,-0.03,103,47,32,28,106
2021-11-19 13:54:12.075465,24.74,102019.41,29.11,-57.65,-4.06,0.15,8.99,0.04,-0.15,-0.03,150,47,32,28,106
2021-11-19 13:54:12.555377,24.74,102018.20,29.13,-57.55,-4.03,0.15,8.95,0.04,-0.15,-0.03,188,46,32,28,106
2021-11-19 13:54:13.035575,24.74,102016.31,29.14,-57.40,-4.06,0.13,8.98,0.04,-0.15,-0.03,116,46,32,28,106
2021-11-19 13:54:13.515247,24.75,102018.14,29.17,-57.55,-4.06,0.10,8.95,0.04,-0.15,-0.04,125,46,32,28,106
2021-11-19 13:54:13.995574,24.74,102018.77,29.16,-57.60,-4.06,0.12,8.95,0.04,-0.15,-0.03,94,47,32,28,106
2021-11-19 13:54:14.475110,24.74,102018.28,29.16,-57.56,-4.07,0.12,8.97,0.04,-0.15,-0.03,127,47,32,28,106
2021-11-19 13:54:14.954743,24.75,102016.86,29.11,-57.44,-4.05,0.14,8.97,0.04,-0.15,-0.03,152,47,32,28,106
2021-11-19 13:54:15.435510,24.74,102017.80,29.13,-57.52,-4.06,0.13,8.95,0.04,-0.15,-0.03,102,46,32,28,106
2021-11-19 13:54:15.914882,24.74,102015.31,29.16,-57.31,-4.08,0.15,8.99,0.04,-0.15,-0.03,153,47,32,28,106
2021-11-19 13:54:16.395486,24.74,102018.20,29.17,-57.55,-4.06,0.14,8.95,0.04,-0.15,-0.03,118,46,32,28,106
2021-11-19 13:54:16.874796,24.74,102017.80,29.14,-57.52,-4.07,0.13,8.95,0.04,-0.15,-0.03,104,47,32,28,106
2021-11-19 13:54:17.355099,24.74,102017.72,29.15,-57.52,-4.06,0.12,8.93,0.04,-0.15,-0.03,123,47,32,28,106
2021-11-19 13:54:17.835309,24.74,102019.32,29.16,-57.65,-4.06,0.13,8.97,0.04,-0.15,-0.03,90,47,32,28,106
2021-11-19 13:54:18.315431,24.74,102019.09,29.17,-57.63,-4.05,0.13,8.96,0.04,-0.15,-0.03,106,46,32,28,106
2021-11-19 13:54:18.795032,24.74,102017.55,29.16,-57.50,-4.07,0.12,8.97,0.04,-0.15,-0.03,95,47,32,28,106
2021-11-19 13:54:19.275549,24.74,102016.04,29.19,-57.38,-4.07,0.08,8.96,0.04,-0.15,-0.04,100,46,32,28,106
2021-11-19 13:54:19.755014,24.74,102019.80,29.19,-57.69,-4.06,0.12,8.94,0.04,-0.15,-0.03,123,46,32,28,106
2021-11-19 13:54:20.234749,24.75,102017.18,29.19,-57.47,-4.07,0.12,8.96,0.04,-0.15,-0.03,96,47,32,28,106
2021-11-19 13:54:20.715643,24.74,102018.68,29.17,-57.59,-4.07,0.17,8.96,0.04,-0.15,-0.03,93,47,32,28,106
2021-11-19 13:54:21.194756,24.75,102017.02,29.20,-57.46,-4.07,0.13,8.95,0.04,-0.15,-0.03,90,46,32,28,106
2021-11-19 13:54:21.675520,24.74,102016.04,29.17,-57.38,-4.07,0.13,8.98,0.04,-0.15,-0.03,173,47,32,28,106
2021-11-19 13:54:22.155494,24.74,102014.50,29.17,-57.25,-4.08,0.13,8.94,0.04,-0.15,-0.03,174,47,32,28,106
2021-11-19 13:54:22.635517,24.74,102017.80,29.17,-57.52,-4.07,0.13,8.97,0.04,-0.15,-0.03,110,47,32,28,106
2021-11-19 13:54:23.115490,24.74,102015.40,29.16,-57.32,-4.04,0.10,8.99,0.04,-0.16,-0.04,117,47,32,28,106
2021-11-19 13:54:23.595218,24.74,102014.67,29.17,-57.26,-4.06,0.13,8.96,0.04,-0.15,-0.03,133,47,32,28,106
2021-11-19 13:54:24.074721,24.74,102018.61,29.20,-57.59,-4.08,0.12,8.97,0.04,-0.15,-0.03,111,47,32,28,106
2021-11-19 13:54:24.554925,24.74,102016.91,29.16,-57.45,-4.04,0.15,8.95,0.04,-0.15,-0.03,165,46,32,28,105
2021-11-19 13:54:25.035128,24.75,102017.82,29.20,-57.52,-4.05,0.12,8.97,0.04,-0.15,-0.03,166,46,32,28,106
2021-11-19 13:54:25.514653,24.75,102018.30,29.16,-57.56,-4.04,0.15,8.98,0.04,-0.15,-0.03,165,46,32,28,106
2021-11-19 13:54:25.995492,24.74,102018.68,29.19,-57.59,-4.06,0.12,8.96,0.04,-0.15,-0.03,107,46,32,28,106
2021-11-19 13:54:26.474459,24.75,102014.61,29.20,-57.26,-4.05,0.14,8.95,0.04,-0.15,-0.03,114,47,32,28,106
2021-11-19 13:54:26.955417,24.74,102015.47,29.23,-57.33,-4.05,0.14,8.97,0.04,-0.15,-0.03,100,46,32,28,106
2021-11-19 13:54:27.435527,24.74,102017.39,29.22,-57.15,-4.06,0.13,8.96,0.04,-0.15,-0.03,124,47,32,28,106
2021-11-19 13:54:27.914619,24.74,102017.80,29.19,-57.52,-4.05,0.11,8.99,0.04,-0.15,-0.03,101,47,32,28,106
2021-11-19 13:54:28.395132,24.74,102017.33,29.19,-57.48,-4.07,0.12,8.97,0.04,-0.15,-0.03,165,47,32,28,106
2021-11-19 13:54:28.874980,24.74,102015.79,29.23,-57.35,-4.04,0.13,8.94,0.04,-0.15,-0.03,104,47,32,28,106
2021-11-19 13:54:29.355418,24.75,102018.62,29.20,-57.59,-4.05,0.14,8.97,0.04,-0.15,-0.03,123,47,32,28,106
2021-11-19 13:54:29.834397,24.74,102016.20,29.22,-57.39,-4.06,0.11,8.96,0.04,-0.15,-0.03,104,47,32,28,106
2021-11-19 13:54:30.314581,24.74,102016.20,29.17,-57.39,-4.06,0.15,8.94,0.04,-0.15,-0.03,159,46,32,28,106
2021-11-19 13:54:30.794393,24.74,102018.68,29.20,-57.59,-4.06,0.11,8.96,0.04,-0.15,-0.03,324,46,32,28,106
2021-11-19 13:54:31.275389,24.75,102016.86,29.20,-57.44,-4.06,0.14,8.96,0.04,-0.15,-0.03,268,47,32,28,105
2021-11-19 13:54:31.755245,24.74,102014.98,29.20,-57.29,-4.08,0.14,8.98,0.04,-0.15,-0.03,146,46,32,28,106
2021-11-19 13:54:32.235087,24.74,102014.34,29.16,-57.23,-4.04,0.12,8.95,0.04,-0.15,-0.03,277,47,32,28,106
2021-11-19 13:54:32.714848,24.74,102016.16,29.20,-57.39,-4.07,0.13,9.04,0.04,-0.16,-0.04,216,46,32,28,105
2021-11-19 13:54:33.195350,24.74,102017.70,29.18,-57.51,-4.07,0.13,8.99,0.04,-0.15,-0.03,181,46,31,27,105
2021-11-19 13:54:33.675301,24.72,102013.77,29.20,-57.19,-4.06,0.12,8.96,0.04,-0.15,-0.03,226,45,31,27,104
2021-11-19 13:54:34.154618,24.72,102015.70,29.18,-57.35,-4.07,0.23,8.92,0.04,-0.15,-0.03,95,42,28,24,86
2021-11-19 13:54:34.635298,24.73,102016.92,29.25,-57.45,-4.04,0.09,8.96,0.04,-0.15,-0.03,105,42,29,24,87
2021-11-19 13:54:35.115267,24.72,102016.17,29.30,-57.39,-4.04,0.17,8.98,0.04,-0.15,-0.03,125,41,28,24,84
2021-11-19 13:54:35.595214,24.72,102014.23,29.25,-57.23,-4.07,0.10,8.96,0.04,-0.15,-0.03,139,40,27,23,81
2021-11-19 13:54:36.075189,24.72,102013.75,29.25,-57.19,-4.09,0.19,8.95,0.04,-0.15,-0.03,157,39,26,22,78
2021-11-19 13:54:36.555196,24.72,102012.79,29.25,-57.11,-4.05,0.08,8.99,0.04,-0.15,-0.03,256,41,27,23,82
2021-11-19 13:54:37.035034,24.72,102016.02,29.29,-57.37,-4.09,0.12,8.93,0.04,-0.15,-0.03,572,41,28,23,84
2021-11-19 13:54:37.515355,24.72,102013.83,29.30,-57.19,-4.06,0.17,8.98,0.04,-0.15,-0.03,142,39,27,22,78
2021-11-19 13:54:37.994726,24.72,102016.54,29.25,-57.42,-4.07,0.10,8.97,0.04,-0.15,-0.03,174,39,26,22,77
2021-11-19 13:54:38.474634,24.72,102014.39,29.29,-57.24,-4.08,0.14,8.98,0.04,-0.15,-0.03,117,39,27,22,78
2021-11-19 13:54:38.955477,24.72,102018.56,29.29,-57.58,-4.06,0.13,8.97,0.04,-0.15,-0.03,186,39,27,22,78
2021-11-19 13:54:39.434884,24.72,102014.08,29.37,-57.21,-4.08,0.13,8.98,0.04,-0.15,-0.03,93,39,27,22,79
2021-11-19 13:54:39.914850,24.72,102017.60,29.29,-57.50,-4.08,0.10,8.96,0.04,-0.15,-0.03,90,40,27,22,80
2021-11-19 13:54:40.395360,24.72,102016.32,29.30,-57.40,-4.07,0.13,8.96,0.04,-0.15,-0.03,135,39,27,22,79
2021-11-19 13:54:40.875271,24.72,102013.97,29.33,-57.20,-4.06,0.09,8.93,0.04,-0.15,-0.04,121,40,27,22,79
2021-11-19 13:54:41.355146,24.72,102015.73,29.33,-57.35,-4.04,0.13,8.95,0.04,-0.15,-0.03,102,40,27,22,79
2021-11-19 13:54:41.835244,24.72,102017.34,29.35,-57.48,-4.06,0.13,8.94,0.04,-0.15,-0.03,78,40,27,22,79
2021-11-19 13:54:42.314817,24.72,102016.54,29.38,-57.42,-4.06,0.16,8.95,0.04,-0.15,-0.03,151,40,27,22,79
2021-11-19 13:54:42.794745,24.72,102017.82,29.37,-57.52,-4.07,0.12,8.96,0.04,-0.15,-0.03,93,39,27,22,78
2021-11-19 13:54:43.275422,24.71,102017.23,29.37,-57.47,-4.04,0.13,8.97,0.04,-0.15,-0.03,83,39,27,22,78
2021-11-19 13:54:43.754351,24.72,102017.50,29.38,-57.50,-4.06,0.14,8.98,0.04,-0.15,-0.03,104,39,27,22,78
2021-11-19 13:54:44.234715,24.72,102016.80,29.39,-57.44,-4.05,0.14,8.97,0.04,-0.15,-0.03,135,40,27,22,79
2021-11-19 13:54:44.715334,24.72,102015.20,29.42,-57.30,-4.05,0.12,8.92,0.04,-0.15,-0.04,85,40,27,22,79
2021-11-19 13:54:45.195225,24.72,102016.55,29.42,-57.42,-4.05,0.12,8.97,0.04,-0.15,-0.03,134,40,27,22,79
2021-11-19 13:54:45.674410,24.72,102017.45,29.44,-57.49,-4.06,0.09,8.94,0.04,-0.15,-0.03,294,40,27,22,80
2021-11-19 13:54:46.154731,24.72,102015.58,29.47,-57.34,-4.07,0.15,8.91,0.04,-0.15,-0.03,212,40,27,23,81
2021-11-19 13:54:46.634723,24.72,102016.71,29.48,-57.43,-4.06,0.12,8.95,0.04,-0.15,-0.03,206,40,27,23,81
2021-11-19 13:54:47.115112,24.72,102016.55,29.47,-57.42,-4.02,0.14,9.01,0.03,-0.15,-0.03,179,41,28,23,83
2021-11-19 13:54:47.594563,24.72,102017.84,29.47,-57.52,-4.07,0.12,8.97,0.04,-0.15,-0.03,133,41,28,23,82
2021-11-19 13:54:48.074193,24.72,102018.74,29.39,-57.60,-4.05,0.11,8.94,0.04,-0.15,-0.03,177,40,27,23,80
2021-11-19 13:54:48.554446,24.72,102017.03,29.48,-57.46,-4.09,0.12,8.97,0.04,-0.15,-0.04,204,40,27,23,80
2021-11-19 13:54:49.034987,24.72,102016.17,29.41,-57.39,-4.06,0.14,8.97,0.04,-0.15,-0.03,180,40,27,23,80
2021-11-19 13:54:49.514210,24.72,102017.36,29.39,-57.36,-4.07,0.15,8.94,0.04,-0.15,-0.03,93,40,27,23,80
2021-11-19 13:54:49.994652,24.72,102016.81,29.39,-57.44,-4.07,0.15,8.96,0.04,-0.15,-0.03,88,40,27,22,79
2021-11-19 13:54:50.474395,24.72,102015.04,29.39,-57.29,-4.06,0.10,8.97,0.04,-0.15,-0.03,90,41,28,23,83
2021-11-19 13:54:50.954630,24.72,102016.07,29.41,-57.38,-4.07,0.15,8.97,0.04,-0.15,-0.03,126,41,28,23,82
2021-11-19 13:54:51.434943,24.72,102016.39,29.39,-57.40,-4.05,0.13,8.96,0.04,-0.15,-0.03,138,40,27,22,79
2021-11-19 13:54:51.914924,24.73,102017.56,29.39,-57.50,-4.04,0.14,8.92,0.04,-0.14,-0.03,94,40,27,22,79
2021-11-19 13:54:52.394310,24.72,102017.94,29.37,-57.53,-4.07,0.12,8.96,0.04,-0.15,-0.03,105,40,27,22,78
2021-11-19 13:54:52.874655,24.72,102015.05,29.37,-57.29,-4.07,0.11,8.92,0.04,-0.14,-0.03,100,39,27,22,78
2021-11-19 13:54:53.354997,24.72,102013.83,29.35,-57.19,-3.95,0.23,9.06,0.04,-0.15,-0.03,130,38,26,21,74
2021-11-19 13:54:53.835043,24.73,102014.35,29.32,-57.24,-4.05,0.14,8.96,0.04,-0.15,-0.03,142,40,27,23,84
2021-11-19 13:54:54.314754,24.72,102015.85,29.33,-57.36,-4.07,0.12,8.98,0.04,-0.15,-0.03,107,47,32,28,107
2021-11-19 13:54:54.794973,24.73,102019.72,29.29,-57.68,-4.06,0.12,8.99,0.04,-0.15,-0.03,119,47,32,28,107
2021-11-19 13:54:55.274835,24.73,102016.60,29.32,-57.42,-4.06,0.20,8.97,0.04,-0.15,-0.03,104,47,32,28,107
2021-11-19 13:54:55.754742,24.73,102019.23,29.28,-57.64,-4.10,0.11,8.94,0.04,-0.15,-0.03,162,47,32,28,107
2021-11-19 13:54:56.234346,24.73,102017.95,29.28,-57.53,-4.05,0.14,8.96,0.04,-0.15,-0.03,120,47,32,28,107
2021-11-19 13:54:56.714995,24.73,102016.35,29.29,-57.40,-4.03,0.09,8.99,0.04,-0.15,-0.03,156,47,32,28,107
2021-11-19 13:54:57.194550,24.73,102017.56,29.28,-57.50,-4.06,0.16,8.97,0.04,-0.15,-0.03,234,47,32,28,107
2021-11-19 13:54:57.674324,24.73,102015.71,29.31,-57.35,-4.07,0.11,8.97,0.04,-0.15,-0.03,126,48,32,28,107
2021-11-19 13:54:58.154984,24.73,102016.83,29.31,-57.44,-4.07,0.10,8.96,0.04,-0.15,-0.03,116,42,28,24,85
2021-11-19 13:54:58.634825,24.73,102020.14,29.32,-57.72,-4.05,0.12,8.96,0.04,-0.15,-0.03,82,42,28,24,85
2021-11-19 13:54:59.115009,24.73,102018.12,29.38,-57.55,-4.06,0.11,8.91,0.04,-0.15,-0.03,106,42,28,24,85
2021-11-19 13:54:59.595192,24.73,102020.12,29.38,-57.71,-4.06,0.14,8.97,0.04,-0.15,-0.03,142,42,28,24,85
2021-11-19 13:55:00.074532,24.73,102016.13,29.40,-57.38,-4.09,0.10,8.95,0.04,-0.15,-0.04,89,42,28,23,84
2021-11-19 13:55:00.554745,24.73,102018.86,29.38,-57.64,-4.08,0.08,8.98,0.04,-0.16,-0.04,102,41,28,23,84
2021-11-19 13:55:01.034938,24.73,102015.49,29.38,-57.33,-4.06,0.15,8.94,0.04,-0.15,-0.03,100,42,28,23,84
2021-11-19 13:55:01.514888,24.73,102015.81,29.44,-57.36,-4.06,0.09,8.98,0.04,-0.15,-0.03,96,42,28,24,84
2021-11-19 13:55:01.994998,24.73,102014.37,29.47,-57.24,-4.07,0.13,8.96,0.04,-0.15,-0.03,77,42,28,24,84
2021-11-19 13:55:02.474100,24.73,102017.36,29.54,-57.49,-4.03,0.12,8.97,0.04,-0.15,-0.03,82,42,28,23,84
2021-11-19 13:55:02.954820,24.73,102015.17,29.48,-57.30,-4.06,0.18,8.97,0.04,-0.15,-0.03,91,36,24,20,72
2021-11-19 13:55:03.434632,24.74,102017.27,29.47,-57.48,-4.05,0.12,8.94,0.04,-0.15,-0.03,86,29,20,20,78
2021-11-19 13:55:03.914391,24.73,102015.66,29.53,-57.34,-4.09,0.12,8.97,0.04,-0.15,-0.03,98,47,31,28,106
2021-11-19 13:55:04.394602,24.73,102016.61,29.45,-57.42,-4.07,0.17,8.96,0.04,-0.15,-0.03,88,47,32,28,108
2021-11-19 13:55:04.874631,24.72,102016.34,29.53,-57.40,-4.07,0.10,8.94,0.04,-0.15,-0.04,118,47,32,28,107
2021-11-19 13:55:05.354889,24.73,102017.24,29.53,-57.48,-4.08,0.14,8.96,0.04,-0.15,-0.03,91,48,32,28,107
2021-11-19 13:55:05.834592,24.73,102017.20,29.49,-57.47,-4.08,0.10,8.94,0.04,-0.15,-0.03,87,48,32,28,108
2021-11-19 13:55:06.314221,24.73,102015.97,29.44,-57.37,-4.05,0.11,8.97,0.04,-0.15,-0.03,116,47,32,28,108
2021-11-19 13:55:06.794104,24.73,102018.33,29.50,-57.57,-4.06,0.11,8.95,0.04,-0.15,-0.03,153,47,32,28,107
2021-11-19 13:55:07.274407,24.73,102017.69,29.51,-57.51,-4.05,0.13,8.95,0.04,-0.15,-0.03,120,47,32,28,107
2021-11-19 13:55:07.754308,24.73,102016.61,29.48,-57.42,-4.08,0.11,8.93,0.04,-0.15,-0.03,82,47,32,28,107
2021-11-19 13:55:08.234315,24.73,102018.70,29.42,-57.60,-4.07,0.12,8.94,0.04,-0.15,-0.03,107,47,32,28,107
2021-11-19 13:55:08.714879,24.73,102017.90,29.44,-57.53,-4.06,0.10,8.99,0.04,-0.15,-0.04,124,48,32,28,108
2021-11-19 13:55:09.194458,24.73,102017.26,29.44,-57.48,-4.07,0.13,8.98,0.04,-0.15,-0.03,191,47,32,28,108
2021-11-19 13:55:09.674242,24.73,102013.89,29.41,-57.20,-4.06,0.16,8.94,0.04,-0.15,-0.03,216,48,32,28,108
2021-11-19 13:55:10.154837,24.73,102017.26,29.37,-57.48,-4.06,0.13,8.95,0.04,-0.15,-0.03,188,47,32,28,107
2021-11-19 13:55:10.634837,24.72,102014.57,29.39,-57.25,-4.05,0.13,8.96,0.04,-0.15,-0.03,99,47,32,28,107
2021-11-19 13:55:11.114814,24.72,102016.81,29.35,-57.44,-4.07,0.14,8.94,0.04,-0.15,-0.03,199,47,32,28,108
2021-11-19 13:55:11.594842,24.72,102015.84,29.35,-57.64,-4.06,0.14,8.97,0.04,-0.15,-0.03,102,37,25,21,82
2021-11-19 13:55:12.074444,24.72,102019.06,29.39,-57.63,-4.04,0.14,8.95,0.04,-0.15,-0.03,98,37,25,20,76
2021-11-19 13:55:12.554508,24.72,102015.21,29.37,-57.31,-4.06,0.11,8.99,0.04,-0.15,-0.03,283,37,25,21,76
2021-11-19 13:55:13.034847,24.72,102015.21,29.33,-57.31,-4.06,0.18,8.94,0.04,-0.15,-0.03,561,37,25,20,75
2021-11-19 13:55:13.514600,24.72,102014.15,29.28,-57.22,-4.12,0.12,8.98,0.04,-0.15,-0.03,202,37,25,21,77
2021-11-19 13:55:13.994807,24.72,102012.86,29.38,-57.11,-4.06,0.13,8.96,0.04,-0.15,-0.03,197,36,24,20,75
2021-11-19 13:55:14.474676,24.72,102017.92,29.37,-57.53,-4.07,0.13,8.96,0.04,-0.15,-0.03,362,34,23,19,70
2021-11-19 13:55:14.953887,24.72,102016.39,29.39,-57.40,-4.06,0.11,8.97,0.04,-0.15,-0.03,131,34,22,18,69
2021-11-19 13:55:15.434727,24.72,102018.41,29.41,-57.57,-4.07,0.12,8.95,0.04,-0.15,-0.03,136,34,23,19,71
2021-11-19 13:55:15.914769,24.72,102016.05,29.42,-57.38,-4.09,0.11,9.01,0.04,-0.15,-0.03,160,34,23,19,71
2021-11-19 13:55:16.394412,24.72,102019.05,29.39,-57.62,-4.06,0.13,8.97,0.04,-0.15,-0.03,88,35,23,19,71
2021-11-19 13:55:16.874869,24.72,102017.34,29.48,-57.48,-4.06,0.15,8.96,0.04,-0.15,-0.03,241,35,23,19,72
2021-11-19 13:55:17.354210,24.72,102016.64,29.49,-57.43,-4.07,0.12,8.98,0.04,-0.15,-0.03,365,35,23,19,72
2021-11-19 13:55:17.834543,24.72,102017.45,29.41,-57.49,-4.06,0.12,8.97,0.04,-0.15,-0.03,131,35,24,20,73
2021-11-19 13:55:18.314454,24.72,102016.16,29.42,-57.39,-4.08,0.11,8.93,0.04,-0.15,-0.04,366,36,24,20,75
2021-11-19 13:55:18.793884,24.72,102016.80,29.45,-57.44,-4.07,0.11,8.96,0.04,-0.15,-0.03,367,39,26,22,81
2021-11-19 13:55:19.274481,24.72,102013.43,29.47,-57.16,-4.06,0.15,8.95,0.04,-0.15,-0.03,111,42,28,24,91
2021-11-19 13:55:19.754481,24.72,102018.25,29.47,-57.56,-4.06,0.13,8.97,0.04,-0.15,-0.03,102,43,29,24,91
2021-11-19 13:55:20.234227,24.72,102015.04,29.48,-57.29,-4.07,0.13,8.99,0.04,-0.15,-0.03,139,44,29,25,96
2021-11-19 13:55:20.714478,24.72,102015.58,29.42,-57.34,-4.04,0.13,8.99,0.04,-0.15,-0.03,386,44,30,26,96
2021-11-19 13:55:21.194025,24.72,102017.60,29.44,-57.50,-4.07,0.12,8.96,0.04,-0.15,-0.03,323,44,29,25,96
2021-11-19 13:55:21.673985,24.72,102015.41,29.44,-57.32,-4.07,0.14,9.00,0.04,-0.15,-0.03,273,44,29,25,95
2021-11-19 13:55:22.154469,24.71,102018.12,29.47,-57.55,-4.07,0.10,8.97,0.04,-0.15,-0.03,236,47,32,28,107
2021-11-19 13:55:22.633798,24.71,102015.95,29.45,-57.62,-4.04,0.14,8.98,0.04,-0.15,-0.03,310,47,32,28,107
2021-11-19 13:55:23.114005,24.71,102019.97,29.44,-57.70,-4.03,0.13,8.96,0.04,-0.15,-0.03,83,48,32,28,107
2021-11-19 13:55:23.594640,24.71,102018.77,29.45,-57.60,-4.06,0.12,8.96,0.04,-0.15,-0.03,192,47,32,28,107
2021-11-19 13:55:24.074058,24.71,102015.94,29.45,-57.37,-4.08,0.14,8.95,0.04,-0.15,-0.03,150,47,32,28,107
2021-11-19 13:55:24.554042,24.71,102019.16,29.42,-57.63,-4.06,0.13,8.96,0.04,-0.15,-0.03,185,47,32,28,107
2021-11-19 13:55:25.033894,24.71,102019.52,29.44,-57.66,-4.04,0.17,8.98,0.04,-0.15,-0.03,176,47,32,28,108
2021-11-19 13:55:25.513756,24.71,102017.86,29.48,-57.53,-4.09,0.11,8.92,0.08,-0.15,-0.03,144,47,32,28,107
2021-11-19 13:55:25.994449,24.71,102019.52,29.44,-57.66,-4.05,0.12,8.97,0.04,-0.15,-0.03,110,48,32,28,107
2021-11-19 13:55:26.473726,24.71,102017.48,29.48,-57.50,-4.05,0.10,8.94,0.04,-0.15,-0.03,97,47,32,28,107
2021-11-19 13:55:26.954195,24.71,102015.94,29.45,-57.37,-4.06,0.11,8.97,0.04,-0.15,-0.03,127,48,32,28,107
2021-11-19 13:55:27.434542,24.71,102016.80,29.42,-57.44,-4.06,0.15,8.95,0.04,-0.15,-0.03,124,47,32,28,108
2021-11-19 13:55:27.914186,24.71,102017.27,29.45,-57.48,-4.06,0.16,8.99,0.04,-0.15,-0.03,104,47,32,28,108
2021-11-19 13:55:28.394594,24.71,102016.16,29.47,-57.39,-4.06,0.12,8.94,0.04,-0.15,-0.03,137,47,32,28,108
2021-11-19 13:55:28.873969,24.71,102020.97,29.44,-57.78,-4.10,0.10,8.98,0.04,-0.15,-0.03,115,47,32,28,108
2021-11-19 13:55:29.354474,24.70,102017.69,29.45,-57.51,-4.06,0.12,8.97,0.04,-0.15,-0.03,111,47,32,28,108
2021-11-19 13:55:29.834348,24.70,102017.05,29.45,-57.46,-4.07,0.13,8.95,0.04,-0.15,-0.04,95,47,32,28,108
2021-11-19 13:55:30.314345,24.70,102019.28,29.42,-57.64,-4.05,0.13,8.94,0.04,-0.15,-0.03,109,47,33,29,108
2021-11-19 13:55:30.794341,24.71,102019.41,29.41,-57.65,-4.06,0.12,8.94,0.04,-0.15,-0.03,128,47,32,28,108
2021-11-19 13:55:31.274630,24.70,102016.08,29.42,-57.38,-4.06,0.13,8.94,0.04,-0.15,-0.03,113,47,32,28,108
2021-11-19 13:55:31.754498,24.71,102017.11,29.48,-57.46,-4.06,0.12,8.96,0.04,-0.15,-0.03,108,47,32,28,108
2021-11-19 13:55:32.234532,24.71,102016.63,29.48,-57.43,-4.06,0.12,8.95,0.04,-0.15,-0.03,107,47,32,28,108
2021-11-19 13:55:32.714535,24.70,102017.20,29.48,-57.47,-4.03,0.15,8.99,0.04,-0.15,-0.03,279,47,32,28,108
2021-11-19 13:55:33.194104,24.71,102015.19,29.47,-57.30,-4.07,0.11,8.97,0.04,-0.15,-0.03,102,47,32,28,108
2021-11-19 13:55:33.674193,24.71,102018.23,29.48,-57.56,-4.03,0.15,8.97,0.04,-0.15,-0.03,106,47,32,28,108
2021-11-19 13:55:34.153956,24.71,102020.48,29.49,-57.74,-4.06,0.13,8.96,0.04,-0.15,-0.03,289,47,32,28,108
2021-11-19 13:55:34.633722,24.70,102018.17,29.49,-57.55,-4.07,0.12,8.98,0.04,-0.15,-0.03,97,48,32,28,108
2021-11-19 13:55:35.113794,24.71,102021.12,29.47,-57.80,-4.00,0.15,8.96,0.04,-0.15,-0.03,149,47,32,28,108
2021-11-19 13:55:35.593786,24.70,102017.05,29.48,-57.46,-4.06,0.13,8.95,0.04,-0.15,-0.03,123,48,32,28,107
2021-11-19 13:55:36.074260,24.70,102017.84,29.45,-57.53,-4.07,0.12,8.93,0.04,-0.15,-0.03,103,48,32,28,108
2021-11-19 13:55:36.554400,24.70,102015.12,29.45,-57.30,-4.04,0.13,8.95,0.04,-0.15,-0.03,124,49,33,29,110
2021-11-19 13:55:37.033697,24.70,102018.17,29.39,-57.55,-4.06,0.09,8.98,0.04,-0.15,-0.03,94,48,33,29,110
2021-11-19 13:55:37.514190,24.70,102016.52,29.42,-57.42,-4.04,0.16,9.01,0.04,-0.15,-0.03,84,48,33,29,110
2021-11-19 13:55:37.993913,24.70,102018.55,29.41,-57.58,-4.06,0.15,8.96,0.04,-0.15,-0.03,85,48,33,29,110
2021-11-19 13:55:38.474073,24.70,102016.52,29.42,-57.42,-4.10,0.13,8.97,0.04,-0.15,-0.03,82,48,33,29,110
2021-11-19 13:55:38.953851,24.70,102018.22,29.41,-57.56,-4.06,0.13,8.95,0.04,-0.15,-0.03,98,48,33,29,110
2021-11-19 13:55:39.433398,24.70,102020.89,29.39,-57.78,-4.05,0.13,8.96,0.04,-0.15,-0.03,87,48,33,29,110
2021-11-19 13:55:39.913765,24.71,102019.36,29.38,-57.65,-4.08,0.11,8.95,0.04,-0.16,-0.04,81,48,33,29,110
